Date,AAPL,AMZN,BLK,GOOG,MSFT
2014-07-30,92.383072,322.51001,290.573975,584.207703,40.088153999999996
2014-07-29,92.599541,320.0,290.315521,582.407593,40.373314
2014-07-28,93.201942,320.410004,292.059967,587.3703,40.446907
2014-07-25,91.931259,324.01001,290.657074,585.79895,40.934441
2014-07-24,91.328888,358.609985,292.918304,590.105286,40.842453000000006
2014-07-23,91.479477,358.140015,292.170715,592.7208860000001,41.274796
2014-07-22,89.15460999999999,360.839996,294.487366,591.487671,41.237999
2014-07-21,88.420441,359.76001,294.081329,586.246521,41.247192
2014-07-18,88.88164499999999,358.660004,296.148773,591.825806,41.109215
2014-07-17,87.620369,352.450012,293.315247,570.5925900000001,40.962036
2014-07-16,89.211075,355.899994,300.126862,579.473755,40.548092
2014-07-15,89.719353,354.440002,298.80697599999996,581.5821530000001,39.048698
2014-07-14,90.782951,355.320007,298.363983,581.6716309999999,38.763527
2014-07-11,89.625221,346.200012,293.33364900000004,576.012756,38.717537
2014-07-10,89.455788,327.920013,291.57077000000004,567.976929,38.349585999999995
2014-07-09,89.78523299999999,329.97000099999997,296.241089,572.929749,38.331196000000006
2014-07-08,89.74758100000001,323.809998,293.795135,567.967041,38.432381
2014-07-07,90.331161,333.549988,296.444153,579.065979,38.625553000000004
2014-07-03,88.505142,337.48999,298.677795,581.5324099999999,38.450775
2014-07-02,87.987465,332.850006,297.080994,579.1505129999999,38.542770000000004
2014-07-01,88.025101,332.390015,297.551758,579.483704,38.515167
2014-06-30,87.46978,324.77999900000003,294.98584,572.134094,38.358791
2014-06-27,86.5756,324.570007,292.669128,574.083374,38.864723
2014-06-26,85.55905200000001,325.690002,290.943146,572.850159,38.377186
2014-06-25,85.050781,327.440002,292.58606000000003,575.4856570000001,38.662346
2014-06-24,84.975479,324.160004,291.903107,561.5324099999999,38.404781
2014-06-23,85.493149,327.23999,293.435211,561.860596,38.625553000000004
2014-06-20,85.568466,324.200012,293.55523700000003,553.317566,38.340393
2014-06-19,86.462639,327.0,294.247437,551.86554,38.184006
2014-06-18,86.76384,334.380005,295.216614,550.343933,38.312798
2014-06-17,86.669724,325.619995,288.017242,540.040588,38.340393
2014-06-16,86.782669,327.619995,285.552917,541.30365,38.174812
2014-06-13,85.91671,326.269989,285.617554,548.742737,37.926445
2014-06-12,86.867378,325.910004,285.036133,548.334961,37.328528999999996
2014-06-11,88.34513100000001,335.200012,287.408112,555.783997,37.586094
2014-06-10,88.71219599999999,332.410004,290.463196,557.4846190000001,37.816067
2014-06-09,88.19453399999999,327.5,290.343231,559.0460820000001,37.963245
2014-06-06,86.805527,329.670013,289.78018199999997,553.28772,38.156414
2014-06-05,87.044861,323.570007,286.06054700000004,550.871033,37.908051
2014-06-04,86.704674,306.77999900000003,285.036133,541.6815190000001,37.089359
2014-06-03,85.725792,307.190002,283.073151,541.960022,37.061768
2014-06-02,84.530403,308.839996,280.706604,550.900879,37.521706
2014-05-30,85.11533399999999,312.549988,279.670074,556.8282469999999,37.659679
2014-05-29,85.435349,313.77999900000003,279.59671000000003,557.017212,37.107765
2014-05-28,83.906494,310.160004,276.52392599999996,558.608459,36.804203
2014-05-27,84.124321,310.820007,279.422485,562.855103,36.969776
2014-05-23,82.57800300000001,312.23999,275.808502,549.677551,36.905384000000005
2014-05-22,81.655579,304.910004,275.698395,542.079346,36.886986
2014-05-21,81.526489,305.01001,275.083862,535.992798,37.116959
2014-05-20,81.311363,301.190002,271.90100099999995,526.8729860000001,36.500637
2014-05-19,81.29521899999999,296.76001,274.258392,525.9679570000001,36.565037
2014-05-16,80.34322399999999,297.700012,272.909943,517.782959,36.638622
2014-05-15,79.17472099999999,295.190002,272.4422,517.136536,36.427052
2014-05-14,79.85376,297.619995,276.826569,523.77002,37.015774
2014-05-13,79.838974,304.640015,277.89068599999996,530.174805,37.181346999999995
2014-05-12,79.713921,302.859985,279.37658700000003,527.022156,36.509838
2014-05-09,78.733696,292.23999,277.32193,515.893311,36.117062
2014-05-08,79.063126,288.320007,275.524139,508.20562699999994,36.208408
2014-05-07,79.20429200000001,292.709991,274.258392,507.17129500000004,36.00745
2014-05-06,79.482452,297.380005,271.790924,512.3229980000001,35.678622999999995
2014-05-05,80.358292,310.049988,273.799713,524.9237059999999,36.016586
2014-05-02,79.23774,308.01001,274.258392,525.0430299999999,36.254078
2014-05-01,79.09066,307.890015,276.138702,528.444336,36.537234999999995
2014-04-30,78.90477800000001,304.130005,276.092896,523.7799679999999,36.902618
2014-04-29,79.20429200000001,300.380005,275.634247,524.81427,37.003094
2014-04-28,79.439636,296.579987,273.799713,514.32196,37.331928000000005
2014-04-25,76.477829,303.829987,275.58837900000003,513.3573,36.455036
2014-04-24,75.920242,337.149994,278.496063,522.288208,36.409359
2014-04-23,70.16774699999999,324.579987,282.146759,524.0584719999999,36.254078
2014-04-22,71.097084,329.320007,282.761261,531.885437,36.528107
2014-04-21,71.026222,330.869995,280.569061,525.7292480000001,36.482433
2014-04-17,70.193161,324.910004,282.862183,533.168335,36.546375
2014-04-16,69.400215,323.679993,284.485718,553.496582,36.902618
2014-04-15,69.259811,316.079987,275.826843,533.50647,36.308884
2014-04-14,69.75724,315.910004,273.772186,529.60791,35.788227
2014-04-11,69.480453,311.730011,269.406067,527.698425,35.815632
2014-04-10,69.99794,317.109985,271.460724,537.991821,35.952647999999996
2014-04-09,70.91256,331.809998,282.807159,561.054993,36.966553000000005
2014-04-08,69.992584,327.070007,277.37701400000003,551.86554,36.372822
2014-04-07,69.996613,317.76001,278.74377400000003,535.2071530000001,36.354561
2014-04-04,71.113136,323.0,283.357483,540.1698610000001,36.418495
2014-04-03,72.045128,333.619995,288.604187,566.6243900000001,37.459812
2014-04-02,72.547905,341.959991,292.190582,563.899353,37.770367
2014-04-01,72.427544,342.98999,290.667999,564.058533,37.834312
2014-03-31,71.770996,336.369995,288.457367,553.924255,37.441544
2014-03-28,71.787056,338.290009,285.164429,556.927734,36.811268
2014-03-27,71.867294,338.47000099999997,281.137695,555.406067,35.952647999999996
2014-03-26,72.177513,343.410004,283.66015600000003,562.327576,36.345425
2014-03-25,72.874161,354.709991,282.146759,575.61615,36.847813
2014-03-24,72.098618,351.850006,277.542084,575.223694,36.993953999999995
2014-03-21,71.253517,360.619995,276.881683,587.697571,36.683395000000004
2014-03-20,70.695923,368.97000099999997,276.083679,594.711975,36.838676
2014-03-19,71.038239,373.230011,273.707977,595.7502440000001,35.870438
2014-03-18,71.056946,378.769989,276.166229,601.716431,36.126197999999995
2014-03-17,70.433861,375.040009,273.99234,592.198303,34.756046000000005
2014-03-14,70.159729,373.73999,271.24060099999997,582.6106570000001,34.436347999999995
2014-03-13,70.956673,371.51001,274.487671,590.688171,34.609898
2014-03-12,71.753624,370.640015,283.320831,599.7492070000001,34.957008
2014-03-11,71.68408199999999,368.820007,283.23822,596.117798,34.728645
2014-03-10,70.992775,370.52999900000003,282.944702,601.870422,34.545967
2014-03-07,70.928604,372.059998,285.072723,603.4700320000001,34.619034
2014-03-06,70.970055,372.160004,285.366241,605.864441,34.847401
2014-03-05,71.18534100000001,372.369995,281.669708,605.193787,34.81086
2014-03-04,71.03556800000001,363.899994,280.027893,603.529602,35.084881
2014-03-03,70.570236,359.77999900000003,273.765961,597.4591059999999,34.509426
2014-02-28,70.366982,362.100006,277.85849,603.897217,34.993546
2014-02-27,70.558205,360.130005,278.74264500000004,605.66571,34.5825
2014-02-26,69.178246,359.799988,271.28662099999997,606.1426389999999,34.226261
2014-02-25,69.80806700000001,358.320007,273.629181,606.058167,34.290207
2014-02-24,70.542152,351.77999900000003,275.807648,602.337402,34.427223
2014-02-21,70.234596,346.76001,272.5354,598.005554,34.692116
2014-02-20,71.023521,349.799988,273.92080699999997,598.16449,34.482021
2014-02-19,71.855263,347.380005,273.893524,597.285217,34.262802
2014-02-18,73.00790400000001,353.649994,278.879364,601.527649,34.180584
2014-02-14,72.740463,357.350006,276.208679,597.513733,34.107513
2014-02-13,72.79927099999999,357.200012,277.585083,596.07312,34.09845
2014-02-12,71.661362,349.25,276.64624,589.510803,33.971527
2014-02-11,71.666718,361.790009,278.141022,591.244507,33.699532
2014-02-10,70.734695,360.869995,274.38568100000003,582.675232,33.364079
2014-02-07,69.489799,361.079987,273.3284,584.91571,33.146488
2014-02-06,68.531052,354.589996,268.770966,576.232178,32.801971
2014-02-05,68.133934,346.450012,263.66659500000003,567.9063110000001,32.475574
2014-02-04,67.62883000000001,347.950012,264.104156,565.402588,32.956089
2014-02-03,66.663811,346.149994,261.041534,563.0528559999999,33.073956
2014-01-31,66.540199,358.690002,273.87530499999997,586.669312,34.306979999999996
2014-01-30,66.431213,403.01001,278.40545699999996,564.02655,33.418479999999995
2014-01-29,66.56014300000001,384.200012,272.726837,549.883545,33.237148
2014-01-28,67.324432,394.429993,276.810333,557.876526,32.883564
2014-01-27,73.172943,386.27999900000003,273.40142799999995,547.056946,32.665974
2014-01-24,72.584122,387.600006,276.281586,558.283875,33.37315
2014-01-23,73.927948,399.869995,287.638794,576.301697,32.693176
2014-01-22,73.30720500000001,404.540009,295.222382,578.745789,32.575309999999995
2014-01-21,72.982872,407.049988,290.55551099999997,578.090088,32.792896
2014-01-17,71.866348,399.609985,288.687042,571.5476070000001,32.983292
2014-01-16,73.67139399999999,395.799988,289.653198,574.3742679999999,33.445679
2014-01-15,74.084801,395.869995,285.068359,570.598816,33.327805
2014-01-14,72.62665600000001,397.540009,283.03576699999996,570.986267,32.439308000000004
2014-01-13,71.209717,390.980011,279.34423799999996,557.861633,31.714008000000003
2014-01-10,70.838882,397.660004,287.064545,561.438354,32.675036999999996
2014-01-09,71.314728,401.01001,288.103638,561.468201,32.212658000000005
2014-01-08,72.23719,401.920013,288.814545,566.927673,32.421169
2014-01-07,71.782608,398.02999900000003,288.90576200000004,565.750366,33.010487
2014-01-06,72.299644,393.630005,286.271576,555.0499269999999,32.756634000000005
2014-01-03,71.907555,396.440002,286.36270099999996,548.929749,33.463809999999995
2014-01-02,73.52253,397.97000099999997,285.113922,552.963501,33.690468
2013-12-31,74.571281,398.790009,288.459167,556.734009,33.917126
2013-12-30,73.707298,393.369995,288.103638,551.145325,33.808323
2013-12-27,74.44767,398.079987,288.377045,555.586426,33.808323
2013-12-26,74.954094,404.390015,287.474731,555.119507,33.944324
2013-12-24,75.45519300000001,399.200012,288.213043,552.327637,33.617931
2013-12-23,75.776878,402.920013,287.502045,553.947083,33.200878
2013-12-20,72.976242,402.200012,286.51763900000003,546.7539059999999,33.364079
2013-12-19,72.37011700000001,395.190002,281.09429900000003,539.600403,32.865429
2013-12-18,73.208862,395.959991,282.279205,538.870178,33.164619
2013-12-17,73.769768,387.649994,275.84411600000004,531.473267,33.110217999999996
2013-12-16,74.103409,388.97000099999997,277.785614,533.023193,33.445679
2013-12-13,73.69534300000001,384.23999,271.441559,526.9675900000001,33.264351
2013-12-12,74.50747700000001,381.25,265.945251,531.522949,33.744869
2013-12-11,74.616478,382.190002,266.446686,535.164246,34.09845
2013-12-10,75.173416,387.77999900000003,272.899963,538.825439,34.551773
2013-12-09,75.29039,384.890015,275.917023,535.586548,35.095745
2013-12-06,74.438362,386.950012,275.114929,531.478271,34.778419
2013-12-05,75.485786,384.48999,269.390808,525.253723,34.452038
2013-12-04,75.100319,385.959991,271.131683,525.671021,35.304264
2013-12-03,75.275764,384.660004,271.99762000000004,523.226929,34.733093
2013-12-02,73.269989,392.299988,278.004364,523.832947,34.860012
2013-11-29,73.91333,393.619995,275.953461,526.37146,34.569901
2013-11-27,72.56950400000001,386.709991,278.842896,528.1201169999999,34.089382
2013-11-26,70.900009,381.369995,275.071869,525.7852780000001,33.86272
2013-11-25,69.61599,376.640015,273.421967,519.585571,34.125648
2013-11-22,69.092285,372.309998,275.361938,512.610962,34.062183000000005
2013-11-21,69.270386,368.920013,275.062744,513.693909,33.908051
2013-11-20,68.454254,362.570007,271.074127,507.85189800000006,33.617931
2013-11-19,69.059044,364.940002,274.129059,509.28756699999997,33.309673
2013-11-18,68.936768,366.179993,275.525116,512.442078,33.472881
2013-11-15,69.782166,369.170013,274.845215,513.4405519999999,34.048747999999996
2013-11-14,70.203514,367.399994,274.310394,514.270142,34.21072
2013-11-13,69.20259899999999,356.22000099999997,270.756775,512.899109,34.336689
2013-11-12,69.120201,349.52999900000003,269.424194,502.620941,33.61684
2013-11-11,68.992599,354.380005,273.93875099999997,502.02978499999995,33.823795000000004
2013-11-08,69.193314,350.309998,273.394775,504.732208,33.994762
2013-11-07,68.120621,343.559998,268.943787,500.71832300000005,33.742816999999995
2013-11-06,69.24116500000001,356.179993,276.495087,508.070496,34.354683
2013-11-05,69.437889,358.890015,273.63046299999996,507.45947300000006,32.968987
2013-11-04,69.609665,358.73999,275.108093,509.73962400000005,32.339110999999995
2013-11-01,68.721642,359.0,275.262146,510.20162999999997,31.970194
2013-10-31,69.074471,364.02999900000003,272.687683,511.960205,31.862221
2013-10-30,69.365204,361.079987,277.555634,511.88070700000003,31.979189
2013-10-29,68.278938,362.700012,280.347778,514.771912,31.961197
2013-10-28,70.0233,358.160004,279.60437,504.22052,32.006184000000005
2013-10-25,69.50528,363.390015,278.85195899999997,504.31988499999994,32.150158000000005
2013-10-24,70.291588,332.209991,278.253662,509.46145599999994,30.341540999999996
2013-10-23,69.373138,326.76001,274.700226,512.3724980000001,30.377529
2013-10-22,68.70049300000001,332.540009,277.591919,500.24636799999996,31.115374
2013-10-21,68.897377,326.440002,273.349426,498.408325,31.484293
2013-10-18,67.249496,328.929993,273.458191,502.43713399999996,31.457294
2013-10-17,66.669342,310.769989,270.602783,441.523315,31.421307000000002
2013-10-16,66.221367,310.48999,263.314392,446.11346399999996,31.169365000000003
2013-10-15,65.900238,306.399994,255.88098100000002,438.155212,31.034390999999996
2013-10-14,65.551369,310.700012,255.88098100000002,435.22427400000004,30.998404999999998
2013-10-11,65.12451899999999,310.890015,254.26742599999997,433.177612,30.710459000000004
2013-10-10,64.705612,305.170013,251.33027599999997,431.314728,30.377529
2013-10-09,64.302559,298.230011,241.857254,425.16470300000003,29.756664
2013-10-08,63.555907999999995,303.230011,238.18583700000002,424.07678200000004,29.702677
2013-10-07,64.45585600000001,310.02999900000003,242.21077000000002,430.072784,29.963623
2013-10-04,63.83211899999999,319.040009,246.580185,433.356445,30.485508000000003
2013-10-03,63.88231999999999,314.76001,244.69462599999997,435.21435499999995,30.467509999999997
2013-10-02,64.69503,320.51001,245.85495,441.125916,30.521503000000003
2013-10-01,64.483612,320.950012,244.83972200000002,440.63409400000006,30.215571999999998
2013-09-30,63.002205000000004,312.640015,245.32011400000002,435.124939,29.94562
2013-09-27,63.795109,316.01001,245.61929300000003,435.363373,29.936628000000002
2013-09-26,64.253662,318.119995,247.187531,436.24762000000004,29.486728999999997
2013-09-25,63.633883999999995,312.649994,244.975616,435.78067000000004,29.252769
2013-09-24,64.63426199999999,314.130005,247.024323,440.554626,29.198784000000003
2013-09-23,64.837769,311.48999,249.25441,440.385712,29.459728000000002
2013-09-20,61.767936999999996,316.339996,252.282135,448.637054,29.504717
2013-09-19,62.414134999999995,312.059998,257.122955,446.29229699999996,30.269556
2013-09-18,61.407166000000004,312.02999900000003,253.28837599999997,448.741364,29.981615
2013-09-17,60.17025400000001,304.170013,247.46856699999998,440.19198600000004,29.630695000000003
2013-09-16,59.48307,296.059998,247.169418,441.011658,29.513718
2013-09-13,61.436237,297.920013,239.890121,441.662415,29.720672999999998
2013-09-12,62.465687,298.859985,237.741699,443.644531,29.414738
2013-09-11,61.807570999999996,299.640015,237.279358,445.19940199999996,29.459728000000002
2013-09-10,65.36635600000001,300.359985,241.594406,441.46371500000004,29.144794
2013-09-09,66.89003000000001,299.709991,238.457825,441.15570099999997,28.487934000000003
2013-09-06,65.839439,295.859985,236.80801400000001,436.948059,28.029034000000003
2013-09-05,65.44963100000001,294.100006,238.20399500000002,436.93814100000003,28.101015000000004
2013-09-04,65.90158100000001,293.640015,241.222733,432.99874900000003,28.07402
2013-09-03,64.565536,288.799988,239.119583,427.410095,28.685896000000003
2013-08-30,64.385818,280.980011,235.98307799999998,420.713654,30.0536
2013-08-29,64.97784399999999,283.980011,236.18251,424.951111,30.188571999999997
2013-08-28,64.872116,281.579987,233.66238399999997,421.533325,29.711676
2013-08-27,64.566856,280.929993,233.230072,422.328156,29.927629
2013-08-26,66.467178,286.209991,242.74086,430.395691,30.728456
2013-08-23,66.209473,290.01001,242.092346,432.29333499999996,31.268339
2013-08-22,66.465851,289.730011,241.42593399999998,434.032043,29.144794
2013-08-21,66.38655899999999,284.570007,237.778336,431.856201,28.442945
2013-08-20,66.216072,287.089996,240.408157,429.913818,28.451940999999998
2013-08-19,67.097527,285.570007,240.23707599999997,430.028076,28.244985999999997
2013-08-16,66.382607,284.820007,243.308258,425.68630999999993,28.613903000000004
2013-08-15,65.798477,286.47000099999997,243.254257,427.052429,28.604912
2013-08-14,65.876465,291.339996,249.765839,432.094635,29.108798999999998
2013-08-13,64.69635799999999,293.97000099999997,252.00848399999998,437.777679,29.000828000000002
2013-08-12,61.761326000000004,296.690002,250.567444,439.893921,29.369745
2013-08-09,60.055271,297.26001,252.692902,442.328094,29.217846
2013-08-08,60.922183999999994,295.73999,250.846588,443.44580099999996,29.387619
2013-08-07,61.043766000000005,296.910004,252.99014300000002,442.447296,28.646002000000003
2013-08-06,61.079197,300.75,256.31350699999996,445.38818399999997,28.217115000000003
2013-08-05,61.630589,300.98999,257.331238,449.57592800000003,28.324340999999997
2013-08-02,60.723431000000005,304.209991,258.141724,450.35586500000005,28.494106
2013-08-01,59.954108999999995,305.570007,256.925903,449.188477,28.297533
2013-07-31,59.409293999999996,301.22000099999997,253.94487,441.006683,28.44943
2013-07-30,59.513016,302.410004,254.377121,442.581421,28.458364000000003
2013-07-29,58.787022,306.100006,254.989517,438.28439299999997,28.181378999999996
2013-07-26,57.894299,312.01001,257.92569,439.81442300000003,28.252857000000002
2013-07-25,57.56739399999999,303.399994,256.664764,440.981842,28.047348
2013-07-24,57.831276,298.940002,255.737167,448.53271500000005,28.556652000000003
2013-07-23,55.006069,301.059998,256.637756,448.979828,28.431559000000004
2013-07-22,55.967068000000005,303.480011,257.583466,452.407532,28.601328000000002
2013-07-19,55.788513,305.230011,252.82801800000001,445.403076,28.056279999999997
2013-07-18,56.682552,304.109985,251.19790600000002,452.397583,31.666084
2013-07-17,56.492199,308.690002,245.23567200000002,456.307159,31.93413
2013-07-16,56.477757,306.869995,241.68714900000003,456.83374000000003,32.407696
2013-07-15,56.115402,306.570007,243.00206,459.35733,32.318329
2013-07-12,55.993324,307.549988,242.938995,458.517792,31.871582
2013-07-11,56.095721999999995,299.660004,243.07405099999997,457.1466980000001,31.88945
2013-07-10,55.234512,292.329987,238.408737,450.06774900000005,31.004881
2013-07-09,55.447182,291.52999900000003,237.210922,449.69516,30.69215
2013-07-08,54.488823,290.589996,231.482819,449.62063600000005,30.674276000000003
2013-07-05,54.79995699999999,285.880005,231.69900499999997,443.85812400000003,30.567055
2013-07-03,55.243694,284.02999900000003,229.89770499999997,440.35095199999995,30.388351
2013-07-02,54.940433999999996,283.730011,231.302734,438.30425999999994,30.325808000000002
2013-07-01,53.723442000000006,282.100006,230.663223,441.071259,30.701092
2013-06-28,52.057472,277.690002,231.329727,437.34051500000004,30.861908000000003
2013-06-27,51.69643,277.549988,237.82334900000004,435.701172,30.933395
2013-06-26,52.259644,277.570007,232.40152,434.002228,30.69215
2013-06-25,52.858284,272.089996,227.48397799999998,430.3013,30.084554999999998
2013-06-24,52.846478000000005,270.609985,221.22451800000002,432.084717,30.129234000000004
2013-06-21,54.285336,273.359985,223.962494,437.618713,29.727146
2013-06-20,54.723819999999996,273.440002,226.970642,439.51141399999995,29.923721
2013-06-19,55.532516,278.160004,241.786163,447.429901,30.906585999999997
2013-06-18,56.683868000000004,281.76001,249.01831099999998,447.400085,31.255053000000004
2013-06-17,56.714068999999995,278.059998,248.568039,440.26153600000004,31.272935999999998
2013-06-14,56.458061,273.98999,242.92999300000002,434.69274900000005,30.736824
2013-06-13,57.233936,275.790009,245.36174,435.66641200000004,31.022748999999997
2013-06-12,56.739006,271.670013,242.308533,433.172638,31.272935999999998
2013-06-11,57.449242000000005,274.77999900000003,248.75711099999998,437.062317,31.129965000000002
2013-06-10,57.618603,281.070007,253.386475,442.233704,31.692875
2013-06-07,58.001948999999996,276.869995,252.386688,437.022583,31.871582
2013-06-06,57.562144999999994,267.829987,242.263504,429.526337,31.237190000000002
2013-06-05,58.435165000000005,267.170013,238.931137,427.072296,31.076353000000005
2013-06-04,58.986561,265.700012,247.26328999999998,426.774231,31.263994
2013-06-03,59.171677,266.880005,249.097992,431.011688,31.800098
2013-05-31,59.041709999999995,269.200012,249.876694,432.795074,31.183575
2013-05-30,59.284576,266.829987,255.049667,432.566559,31.299734
2013-05-29,58.414173,265.52999900000003,253.85037200000002,431.349487,31.165714
2013-05-28,57.953368999999995,267.290009,258.038849,437.78762800000004,31.2908
2013-05-24,58.440422,261.73999,253.590759,433.83828700000004,30.620663
2013-05-23,58.045265,261.799988,253.098495,438.54269400000004,30.513443
2013-05-22,57.94155500000001,262.959991,255.362839,441.83627300000006,30.924463
2013-05-21,57.719688,268.859985,261.054962,450.554565,31.138901
2013-05-20,58.148987,267.630005,258.871185,451.329529,31.344412
2013-05-17,56.879478000000006,269.899994,260.39257799999996,451.65243499999997,31.156775
2013-05-16,57.052780000000006,264.119995,255.434433,449.014587,30.450895000000003
2013-05-15,56.300521999999994,266.559998,258.906952,454.98574800000006,30.245388000000002
2013-05-14,58.271083999999995,268.329987,254.575302,440.68377699999996,29.959469
2013-05-13,59.699431999999995,264.51001,250.04670699999997,435.929688,29.307199
2013-05-10,59.46706,263.630005,247.612366,437.270966,29.00552
2013-05-09,59.965931000000005,260.160004,246.83371,432.92425499999996,28.978901
2013-05-08,60.49369,258.679993,248.131516,433.99231,29.271709
2013-05-07,59.818127000000004,257.730011,246.60997000000003,425.84527599999996,29.555643
2013-05-06,60.085476,255.72000099999997,245.53602599999996,427.991333,29.946051
2013-05-03,58.686077000000004,258.049988,242.842178,420.12747199999995,29.715351000000002
2013-05-02,58.10440799999999,252.55000299999998,234.796387,412.124542,29.42255
2013-05-01,57.291889000000005,248.229996,233.53448500000002,407.56417799999997,29.032145
2013-04-30,57.747059,253.809998,238.51042200000003,409.620819,29.369312
2013-04-29,56.095946999999995,249.74000499999997,240.040909,406.883606,28.934540000000002
2013-04-26,54.410934,254.809998,236.067215,398.12060499999995,28.206963000000002
2013-04-25,53.260631999999994,274.700012,235.888229,401.935791,28.340054
2013-04-24,52.87980699999999,268.77999900000003,231.502853,404.096741,28.18034
2013-04-23,52.96719,268.899994,232.227798,401.339661,27.151085
2013-04-22,51.99427,263.549988,224.19988999999998,397.469849,27.355162
2013-04-19,50.932652000000004,260.320007,223.886612,397.350616,26.414633000000002
2013-04-18,51.130882,259.420013,219.537048,380.480347,25.545092
2013-04-17,52.532906000000004,267.399994,224.66528300000002,388.751556,25.580579999999998
2013-04-16,55.589923999999996,272.339996,230.205154,394.12161299999997,25.704803
2013-04-15,54.75654599999999,267.72000099999997,227.19804399999998,388.43856800000003,25.456364
2013-04-12,56.054221999999996,272.869995,235.494461,392.472351,25.545092
2013-04-11,56.645012,269.850006,236.39837599999998,392.641235,25.678182999999997
2013-04-10,56.82238,264.769989,233.382309,392.536926,26.867157000000002
2013-04-09,55.686431999999996,261.140015,227.35913100000002,386.312408,26.272663
2013-04-08,55.586014,258.950012,223.18855299999998,384.921448,25.36763
2013-04-05,55.193451,255.479996,219.97560099999998,388.994965,25.465235
2013-04-04,55.78294,259.079987,224.736862,394.966125,25.376503
2013-04-03,56.339831999999994,259.02999900000003,222.159317,400.49517799999995,25.341010999999998
2013-04-02,56.05290600000001,263.320007,230.402054,403.89306600000003,25.553963
2013-04-01,55.938145,261.609985,226.392593,398.006348,25.385376
2013-03-28,57.731411,266.48999,229.900879,394.528961,25.385376
2013-03-27,58.959965000000004,265.299988,229.623444,398.736603,25.172424
2013-03-26,60.141571,260.309998,231.27020299999998,403.585083,24.986097
2013-03-25,60.459785,256.019989,225.37228399999998,402.204041,24.986097
2013-03-22,60.24199300000001,257.75,226.544708,402.536896,25.065952
2013-03-21,59.044731000000006,253.38999900000002,226.428345,403.00882,24.941738
2013-03-20,58.959965000000004,257.27999900000003,231.529709,404.72265600000003,25.128063
2013-03-19,59.274273,256.410004,226.589447,403.038635,25.003841
2013-03-18,59.434692000000005,257.890015,228.44206200000002,401.285034,24.932859
2013-03-15,57.861835,261.820007,229.77557400000003,404.518982,24.879622
2013-03-14,56.406349,265.73999,229.14912400000003,408.11560099999997,24.968351000000002
2013-03-13,55.86510500000001,275.100006,227.054871,409.988434,24.773146
2013-03-12,55.875538,274.130005,223.242279,411.130981,24.764271
2013-03-11,57.106697,271.23999,221.83711200000002,414.712708,24.728781
2013-03-08,56.304623,274.190002,222.19514500000002,413.073364,24.84413
2013-03-07,56.155944999999996,273.880005,222.3741,413.60986299999996,24.968351000000002
2013-03-06,55.514275,273.790009,223.35858199999998,413.003815,24.923988
2013-03-05,56.228977,275.589996,218.722641,416.590485,25.15468
2013-03-04,54.782627000000005,273.109985,214.426758,408.095734,24.977224
2013-03-01,56.141605000000006,265.73999,210.48072799999997,400.490204,24.799768
2013-02-28,57.567085,264.269989,213.075867,398.011322,24.666672
2013-02-27,57.980515000000004,263.25,214.249023,397.305908,24.675547
2013-02-26,58.554363,259.359985,209.876419,392.512085,24.285137
2013-02-25,57.749676,259.869995,210.187485,392.830017,24.285137
2013-02-22,58.794318999999994,265.420013,214.071243,397.27114900000004,24.631178
2013-02-21,58.174831000000005,265.940002,209.93864399999998,395.194641,24.391614999999998
2013-02-20,58.53870799999999,266.410004,212.51597599999997,393.669556,24.728781
2013-02-19,59.991589000000005,269.75,216.959641,400.818054,24.888498000000002
2013-02-15,60.013752000000004,265.089996,215.919846,393.883179,24.648922
2013-02-14,60.85234499999999,269.23999,218.24838300000002,391.364563,24.675329
2013-02-13,60.90711999999999,269.47000099999997,215.537704,388.900574,24.666523
2013-02-12,61.023196999999996,258.700012,212.28489700000003,387.82754500000004,24.534525
2013-02-11,62.592148,257.209991,212.80927999999997,388.682007,24.516924
2013-02-08,61.946575,261.950012,211.662766,390.14746099999996,24.244123000000002
2013-02-07,61.064933999999994,260.230011,210.47187799999998,384.474365,24.006525
2013-02-06,59.301662,262.22000099999997,212.231552,382.596588,24.059322
2013-02-05,59.365196,266.890015,212.28489700000003,380.39590499999997,24.200127
2013-02-04,57.35281,259.980011,208.392181,377.057617,24.147326
2013-02-01,58.818024,265.0,210.53405800000002,385.294037,24.578526
2013-01-31,59.06048199999999,265.5,209.99194300000002,375.403351,24.156122
2013-01-30,59.234215,272.76001,210.98732,374.47937,24.508125
2013-01-29,59.42094399999999,260.350006,211.52944900000003,374.404846,24.648922
2013-01-28,58.326584,276.040009,208.72995,372.939392,24.560926000000002
2013-01-25,57.036427,283.98999,210.11639399999999,374.399902,24.534525
2013-01-24,58.413467000000004,273.459991,210.036407,374.668152,24.314518
2013-01-23,66.64840699999999,268.109985,209.73420699999997,368.354218,24.296923
2013-01-22,65.45030200000001,270.190002,210.596298,349.16403199999996,23.892120000000002
2013-01-18,64.831818,272.119995,207.903427,349.978729,23.98012
2013-01-17,65.17930600000001,270.480011,206.188126,353.361725,23.98012
2013-01-16,65.621475,268.929993,197.51400800000002,355.28421000000003,23.795326
2013-01-15,63.006161,271.899994,198.411621,360.122742,23.944927
2013-01-14,65.05873100000001,272.730011,197.46958899999998,359.288177,23.663321
2013-01-11,67.463989,267.940002,196.420837,367.60409500000003,23.610521
